0,6449626675,1828127269,3499674246,13483749758,2063074165,253893336,1767498425,12407929705,135673141534,1357873219,11505289497,1309380871,28572666487,256121322,309785224,10847122144,7893035770,934870731,4637123408,7677830466,6074353503,6239297109,4208331052,94679380,176475184,17115721130,1571506840,48551296,2096112207,97408127,77578204,8740768303,3557487624,351488791,964755929,1527062570,8502936457
7491320412,0,1991800681,446077741,7958690120,5945180380,495181612,6031012069,133743901905,173680800933,3712080411,4588135083,21249717682,36930286426,404068465,1096748214,148278401193,11784468643,4552531888,2233043740,2238212607,1029351409,24596304621,16032227438,50620401,185977785,10921094564,8718803074,200328147,1381824912,19083291,81198144,60677515279,9081168411,423160320,121174361,380514104,13504911947
1977362950,2010558713,0,283791639,1005128819,220990561,16725436,261721973,2164441525,6436557626,4193919856,1242465813,117162689,4814427926,39013125,75469136,1235128697,1216883089,66780883,3702137931,468678339,484762652,1024169331,376576311,76841691,26607950,447556090,63963993,2658776,3005573305,118660769,678655757,968977157,4067174206,84911342,95400759,1251961391,5963018741
2324682361,399048847,257411060,0,779673989,296067432,11791844,121147248,1298626931,5635014350,283393583,1316166742,152248332,7945385847,10073284,26758937,715274149,741404918,55279535,274373844,445884964,2810210279,555535276,397189028,10769570,1004067,583718931,114613120,4397914,193731961,49382562,6848450,915401363,565534845,118443404,2995276137,1207019059,3386057309
14395091947,8145066630,864767631,774158826,0,2175062890,290858036,1390981003,13364322111,88093480146,701260602,8148739340,1098478968,12703493038,281301109,644746476,13685670998,18662942178,837216021,2681176619,22716062501,1685379055,5623556733,3943882858,61083496,36732671,3417588545,913600440,38623506,2643451658,30220294,71629178,10925897394,1454704352,424120990,247743712,598846423,13095245534
2048077931,5577493621,219794498,266992885,2049142924,0,694654055,5477169301,9574129335,43704060545,977180192,1512532822,2455488794,8052613924,864272225,1384721523,12989367716,5784130818,1031945302,420955059,1012564586,389378546,5075981653,32174195203,12167446,6090455,1964148603,13665861029,706121492,574965980,9687060,13938034,15268846546,1866577460,205111357,36531192,108629488,3724665528
182114735,473555421,12210034,10448450,268818868,749969020,0,4568205135,492928091,2794774635,34576293,130184157,93078547,570262515,2691457629,2135730550,821383830,974470290,30856029,27515627,73628164,39314881,207257560,3336168275,8959490,2122490,106890575,515012560,20411933,377233311,324988,3388037,800367510,292114091,545903174,2847612,7754256,2472517661
1430450065,5255480448,170346595,108871570,1338686308,4805370292,4230098713,0,6320302255,24129589688,716598276,1032596178,1060694910,5658380667,941068843,824077585,10809685924,4483937240,851047693,350123641,685779518,284806505,3774350053,22243107985,18456435,11163461,1429261452,5147002759,80156226,1009610206,13729102,32370536,9157645343,1294025268,420989816,9207441,71613630,26273813745
11856298989,129318894823,1832892807,851127790,12192902533,8860806044,609522854,6208096495,0,234260128197,6393801139,8952884907,12344199683,111323456042,603305990,2305054371,72209452708,20197056919,13685629130,7147921768,6619013323,3553238708,99127096164,17672082079,126681664,130621931,34773173692,13555983038,139757936,2362536763,46748011,158251970,83042431093,15275929866,1036596584,164380928,671191172,29850876955
131943118531,159387233905,6047251858,5416156105,82617520450,43136974510,2857477965,25136549669,233395146938,0,14370814543,50310891644,19378493737,160749594332,2882465716,5372295135,243652223650,99717583602,17933133226,20016844460,25676376535,11882550154,93417394357,49656390349,577219616,337734443,102375224630,40960477355,1296158389,11602638972,317748357,443752717,155846804423,35105431379,3671267580,1598788759,3637529258,100019668600
