0,5467463735,1181997729,2121114102,11850963064,1492308756,190505039,1091996442,10647350649,109757253235,591140857,8927140393,835290052,19071205040,203521138,282550255,8713254832,7963364338,629060614,3784948863,10491742109,5370248018,4696396720,3056638016,119622244,25594878,17911983242,591211923,22280200,865844985,79059788,81866571,7528454431,3200104268,226568496,904723453,1078224660,5296158870
6040619024,0,1772922181,488950535,6997677623,4265039273,502672331,4578481739,96994751387,114420165857,2020418211,4192666672,19380963187,34096736122,528270588,1262269459,108273100921,11578256837,3309471795,2637086317,2110950635,857397441,17093249064,13193933351,44028718,110489020,10151786513,6782901275,157093043,832801521,34584213,109860984,54045853100,8956792905,279171577,95593528,400040285,12639665898
1243938487,1611696479,0,172022319,1057903382,277232850,36042829,133661610,2007425841,6976479589,3081145527,1470537087,123425502,4581745379,60302244,103970228,1577691088,1497441878,167102539,4072045319,607191356,397487500,1929537719,348947327,85226837,22576067,313564438,45414048,2984573,697024123,84878190,431904789,1183547708,3846116823,65407614,100406863,798760566,3957518309
2710368744,528869798,181464973,0,598169794,214451275,13338859,54867012,773837613,4628472253,169814503,2050514106,80510054,4406302029,21023542,47459747,1036765796,773811837,71053922,322116502,581378265,3756163449,648805787,198113774,3511387,2861369,332417019,72951313,2751527,45429018,82906105,1014360,459662458,382602135,32209944,1839870211,1111532580,699068460
12248861063,6934328907,1129889890,622655017,0,2446123470,327254496,1203888034,12335212199,92987999590,505407279,8521864029,2095007001,11457389993,378508319,721767085,11912355147,21995362059,897899687,3466390135,23390908050,1381484303,6366558445,3637547005,78208443,24712226,3744427467,744566769,56211053,1346348584,39838221,82954928,12072906166,2865820358,392663624,181418007,737767973,6671834667
1421927051,4112006412,236362858,130867302,2248569981,0,572552751,3566357323,5962506545,34647399880,530710309,1217462964,1652738046,5456098900,778673193,977857235,11194144165,5668856935,611746043,501451871,652068014,294358507,3482618265,21538686136,15846834,7474286,1471215844,11125803400,612625010,275471512,7387225,10893616,9905156902,1680857617,85692970,21919471,189651320,2268022148
178357726,458039832,39859727,3469782,274035451,618403595,0,4113013127,493213086,2258681947,15696907,284697953,70900060,489150118,2505565247,2085842752,1214087013,1369638977,24331884,82639512,106081075,34615575,333056317,3648517240,9201220,747816,153344476,639999808,24780936,111749255,764244,7093476,751842676,165218247,110924659,1373352,9869299,1764947152
1202569128,3709412216,144196975,41551452,1201206592,3521503214,3575030963,0,3864744240,18565368027,310517085,465914550,1067271422,2870904529,904790916,814401580,9379562095,3064174148,422158026,347318192,341887696,143775143,2212529860,15760061923,10337916,8974462,1295151246,2652752380,53723185,253521697,2027095,10791708,5031332156,1160526135,77700674,4267265,42495739,10110026315
10559997302,96945239658,1925181284,611973106,12178245962,6241666059,579386561,4201253066,0,191429965135,3097300829,8042203371,9743616849,79773850676,570807409,1195695156,62790268155,18707397471,10771391930,7214307654,6295952374,2057279726,75569182384,12639628054,94812386,47045745,33820466660,3258661663,105789801,1193600330,66034501,153915591,60327030967,14259493667,294877132,148281682,765887409,11760275151
108835853612,108294820417,6937891174,4201411838,87224705716,34475085967,2410979819,19278992228,193652119263,0,7148809317,50323953734,17610021699,119160619325,2511259324,4901223198,230882315031,110500138767,14305875655,24822137815,29710104378,10910452374,72384722232,41248351160,468837747,309342529,99291506209,25432417370,566486679,4920773498,273198458,489891351,143473102783,39349455477,2139981852,1479842861,3673533481,54402716129
673411256,1984025367,3155741660,188870598,538629574,654147319,21311036,323218977,2905358361,7307530487,0,529344995,443082121,7286121468,46344364,83470825,3238540806,986037168,296312941,1616725702,272440171,372326081,2551437127,501624845,138092148,11116243,623506459,175121586,8808015,403619669,496288822,93312486,2601349787,3372422790,28907572,89199285,407768583,3997518410
10988702025,3979438983,1423540560,1985632430,8348716287,1297820614,304231369,600088645,9273253394,51536281609,504960570,0,629472048,8853084965,195473563,354429289,7546926467,8873158163,537612460,8319645759,9864968396,2243467017,4758617531,2093643810,95539833,16053807,1446668081,227256026,49737204,2579979044,75204927,48271696,5734382645,2492815199,216458512,462398255,2075209644,5307114196
693721436,17840359911,168200254,46504117,940929488,1184425225,48452061,648465275,14240880715,14994999945,368700673,453359148,0,3976840238,102459598,127162371,8845744986,1807837523,651950178,455160248,104943592,70033548,5426178853,1519456374,3394014,1602211,8343903575,1673352513,124065610,91639393,7720647,6716941,41256874259,1128933802,31442058,12449817,67088185,571004835
18927732354,33994351762,4775187985,4450274527,11746719149,5255844042,577462911,3070189991,82982179812,120167283270,6938697751,9525986374,5953205623,0,627980240,1366160055,33406833962,21602894686,5395901746,14536039950,6213788454,7033266087,42513186705,8477727530,455110442,154152823,33297546484,2775994423,162086165,3313604111,2331045476,350721896,36844381999,18426673585,542098705,1440347780,3639816075,23840872474
242626667,369331724,65676314,12884935,436543005,777308625,2417541426,951266338,523610694,2396298502,32223606,195058102,189567443,695562730,0,4631402315,864257772,2234145723,47792641,52224690,215974643,45239435,354622217,1089726319,22786660,7647487,159265778,317408246,21968207,213103712,1508060,23422666,937056458,282893657,515609039,4411703,9418026,2598015820
468697898,1267228917,116892119,33160503,725915579,1169555779,2185322506,1031064507,1506247707,5225710868,81302265,374765951,186270722,1802925973,4845590050,0,2466848212,5366998956,141970429,151523668,262278984,127190789,881946535,2098672271,47803920,20347584,193697234,968848190,31076113,932521327,2732142,80254189,1966400331,333731050,2145351939,4128812,19979434,8070502857
9715321664,105753455299,1781720476,916098269,15048439429,11913852068,1181125495,9877490486,67077045209,216417986708,3113086216,7219839835,10868679194,34213534558,985292924,2248472795,0,21856242196,6096319095,4333515112,3877348244,1370275052,25921309031,20652788554,95669913,76645981,10136300241,21198747552,2858773129,1774027658,72708715,145077415,78964981727,10234729491,379593274,230590609,632247427,25700524098
7954055797,10832125852,1503914056,792930513,20910992980,6036517575,1367295629,3122386948,19142354873,108335646724,1312558053,8558853454,2125002505,20005904783,2059762568,4041400967,20417901657,0,1263512833,4686783060,10228248278,1654110872,9665344798,10309702734,216664161,70135906,2662636577,4325537764,115676045,4977996560,48226422,120040113,19129197239,5293454465,2151849816,243615058,917425108,19685616675
649555165,3139696945,172878694,68394434,870461432,632000357,48976738,430859554,11644554752,15074422352,285847926,572603117,831334562,5375269400,38929723,121688736,5624949439,1232247336,0,460174076,391807221,91090193,35778628008,1171787549,5010954,3212111,801803209,324742051,23195576,314371956,6764118,28842288,5818604102,896285082,12143568,4362182,47292392,884016354
4231002830,2696632954,4077388490,314268542,3502357183,543064717,107859185,347557600,8016985810,25821213058,1600952224,8806784367,573351511,15136826777,46575580,144028264,4327570919,5002354804,541705161,0,2648718405,825076410,3539044792,970005853,1353453382,4269007,839837855,638548751,5544860,965332851,62869877,226171173,4375869036,4920748639,90182901,150882197,1125271150,3299020556
11310807590,2066425573,664402217,604728022,22077157038,943907394,96626772,411279227,7020547813,30979215833,259947604,8941276873,312392618,6000512463,245506479,246572807,3546419127,11105133044,409177783,2691919399,0,1975857179,2848762954,1633075373,45761658,6711417,1570375125,208398082,20909222,851879606,44463194,33476714,5223849606,1404137338,177477787,162588660,580468225,5500383427
5598703133,858018318,302634346,3667076481,1602285669,386305298,48276854,125354423,2278677643,10994681319,256645780,2517054441,107683248,7491463344,48968830,129801748,1431142276,1927272229,122393661,819980048,1885798887,0,947195773,434051939,22008184,13907145,822497556,105029872,3159997,160904655,51762878,37140460,994005342,1583851090,69268357,1687428327,1737079009,1239481561
4649327125,17763535977,1827892166,613507696,6690878069,3885816771,372030406,2220033795,80767124506,75825413003,2956375754,4202028655,6328453849,40706333887,350660277,2193830971,24578448673,10923919308,32428580576,4527959990,2497012255,1076154581,0,5265185889,46818519,57548598,8099004657,2842163648,102041949,1484584636,169459141,128866686,36049598644,10659235613,127101410,82841064,385005793,5553089072
2893333212,12088418400,273736501,135956415,3075283797,20327533922,3253503188,15677718669,11761958346,38882622839,464021266,1710052960,2696047502,8231778209,998306262,1830995977,18475989713,9083139868,1182190743,780348917,1270770947,342782177,4636465236,0,12892571,12406925,2716829844,25244922041,326369476,322322248,9115599,23164269,17670843614,2812187629,109656491,77931615,192753262,6406627957
111106494,42218192,96600990,2268812,78733620,17887991,10375192,13389470,124147315,438509295,45123342,73649412,7190963,476207416,19277101,19709363,65912726,190806154,7925988,1001507704,24327685,19853230,63337379,19524299,0,1675597,67524433,6744879,50000,416967547,179555,19845731,191218566,349538411,215717140,2714241,18514502,776339735
18353973,97106387,104970923,2157410,21649748,8038337,1893661,15811788,71194716,347003007,17196941,13160884,7351208,197624792,5677139,6230058,76653180,48534794,8358819,55991110,6412196,6541769,28448131,24277195,1674680,0,92411072,1738545,50000,130867398,50000,182879747,28190945,138469279,39249335,50000,2787391,1173971851
15617177127,10599726790,586192410,391264016,4058208653,1665012355,192419273,1565341484,34337127435,93221491197,981833034,2244093708,8288053412,34994656560,195330196,254506691,10166751689,3976509413,1688595344,1271246593,1378137197,844810824,10322242932,3198995730,38865557,37553173,0,1170911543,55661054,378068801,46954862,40706683,46014539234,8678730644,222121435,138548982,362235839,4043612887
790114610,6431826147,94681921,91744353,977796568,8231280523,745226241,2851337517,9362130655,27129250483,239572597,423220209,2113585278,3182774196,468651891,1228266652,13268053460,4307292786,864552294,633818459,384266445,157444959,2985195739,15047959935,5904196,1597522,1319264473,0,677610814,128336370,3922331,10242499,27862790867,1244713949,265808462,20129004,46085734,1604815871
28152788,178256124,5007398,4183467,62545238,491998622,40148220,60023695,406146011,809043305,14502904,67855480,125219043,215585136,27418431,49888216,1547318292,117859437,86776746,10960669,31680781,6189240,614622966,226506972,236981,50000,151180918,758643458,0,16772984,656197,2331924,817942886,115072712,10780029,449901,1304283,111905682
694680803,663573326,672377441,41234368,1020495590,292270920,143666804,270994539,1390651609,5229154905,392320183,2464385812,134578995,2960051723,237389662,788947699,1358524660,4301956595,365743673,886815762,987137585,145137112,1483986444,334114871,565560587,108937825,575217558,754092219,31152295,0,27791172,463584707,939685538,3622868094,3320006636,17133844,189174121,12315122780
81588138,25623788,84396337,62978313,37739994,13713014,305371,15868314,114981403,348411272,414353494,53111403,15770507,2290448736,1788633,2927134,44818286,69489089,9298582,58868997,12936587,38108894,169174775,14733121,310229,43884,84698169,2589376,533664,29607147,0,126716,43540561,401941082,167368,30667730,399547259,95822557
86113547,83142326,381850283,3188434,69867707,12674329,7030358,16302501,138470944,507075094,81002086,50004720,458390463,272116335,26283224,78521678,171796901,119771287,47957377,234145434,24302966,20973564,133181479,21030581,16766901,351750844,94027905,10423797,50000,515009402,327931,0,111423530,1516666088,41234776,50000,2534399,788532024
7071928582,48995233393,1091348345,355882128,10431939702,8756753557,619904852,5177178244,63336976841,139252365317,2425686685,5788205111,44568628042,36904989450,1061931152,1600343335,73848262577,17926968706,5483756036,3878003054,3733614654,803038720,34851578435,17148835709,124251093,20493744,41992021933,23801484700,935235707,797678567,28024848,127222635,0,15921662783,133317557,64639601,400257850,10489060974
2592558582,5704744318,3930261750,387036112,2986966488,1708289868,395958861,1277855654,13447912525,34769361751,3261454313,2017594711,1307106082,17529359237,295922526,544812903,6069641800,5307131293,1198663149,5415305472,1404386911,1154198193,10331103878,2773824516,418533306,50000,8130415360,1111534616,98240624,4569517583,336953070,1331869883,16098139571,0,397970112,542661019,730787951,23990412508
184000800,377121200,126735500,30813800,398813200,95507400,101140300,107979700,387660500,2471696400,31643700,201513000,40763700,770644300,675266600,1241826200,1360825800,1852071900,25969000,106368300,168929200,80092700,270220100,126569400,267916500,35452700,233308600,298424600,39511200,3466418700,434800,44803200,3123814700,629739300,0,68086600,259728200,27541554200
739049154,92276369,98089591,1473613420,207491282,25595972,4516093,12437693,249599156,1886487768,108878347,340201318,21732619,1686484455,4201904,5786301,215750079,305698930,21068171,187626513,154548888,863621180,162373371,94061131,3320965,118992,133586611,14477493,599284,23415144,29901702,444391,121084027,565210799,12527590,0,1414063074,571869375
872496450,521573099,713841304,954824545,713578872,190035805,10077184,94211816,943612340,3935752140,419221066,1220538693,90197408,4089036954,8526716,30769045,442756445,1044755552,42202319,1258914901,469853239,963654144,374820555,231431042,46630101,36758109,374892694,52357228,2454131,224814569,119440940,8819898,418286035,828167123,102133595,1590121270,0,2471578266
3175023778,8440902729,2362619651,1226448734,6106121546,2818399503,2686934185,9760979744,11739508666,45792285317,2765360834,4743734966,1103180405,30615160957,7417765839,3394428329,43921605711,13750028753,688399496,2976645673,5337405137,981439336,5511097460,4285522707,1222153980,1244795209,4678349256,1378671137,153638800,14966149727,79175034,986126855,11197380242,23364784894,23867723763,302637090,1635393426,0
