0.0,2815657486.0,295599696.0,916154166.0,3647185129.0,890209465.0,47560921.0,1060180527.0,5727967187.0,54068436845.0,421204927.0,6697293707.0,626718896.0,10893991497.0,47250299.0,62464147.0,4724344957.0,1715840944.0,489624594.0,833078048.0,1716280776.0,2062773143.0,2592569119.0,1826138971.0,23119006.0,2979818.0,7957543549.0,309583602.0,27225802.0,423564236.0,11382140.0,9929481.0,4736847861.0,897754956.0,69033215.0,211849473.0,nan,1688730832.0
3027823905.0,0.0,554960825.0,182786427.0,1375545384.0,2343981526.0,136586601.0,2189325918.0,55461191274.0,60870512777.0,1506772688.0,1990290930.0,5462365699.0,17338734095.0,97466591.0,224439966.0,54650733091.0,2455893818.0,2958453674.0,494014092.0,372632112.0,268012912.0,10003888367.0,6988412209.0,12456642.0,163631462.0,4417426318.0,2457734818.0,94457272.0,310705939.0,9613856.0,7980714.0,33909325131.0,2596503066.0,80622074.0,30040359.0,nan,2343260622.0
213034286.0,387254441.0,0.0,8567245.0,134618397.0,65362838.0,4219263.0,55485859.0,548545491.0,1338655909.0,694692158.0,89791973.0,39008903.0,1237764469.0,7061085.0,8400428.0,195401292.0,117096731.0,25934018.0,318019052.0,46401320.0,54572458.0,199262144.0,81788768.0,18151300.0,6363618.0,132029615.0,11468192.0,261676.0,241583064.0,24119281.0,58673675.0,252951767.0,707046497.0,11688752.0,9298273.0,nan,1625423957.0
821080322.0,157448893.0,11192783.0,0.0,208399472.0,72505472.0,1626250.0,35859369.0,561796773.0,1928432599.0,108160766.0,243954038.0,73719431.0,2299244982.0,2908760.0,4877186.0,179496716.0,116463398.0,8463149.0,22469364.0,74333487.0,1106163556.0,126421200.0,147810105.0,2077326.0,nan,193516618.0,35710880.0,1573098.0,24224552.0,10573904.0,891690.0,255677078.0,61224294.0,22532005.0,576460678.0,nan,730364173.0
3357776424.0,1336689511.0,122706541.0,191125758.0,0.0,346260587.0,72505937.0,377222998.0,2746810147.0,22134153674.0,177090955.0,1053519591.0,424862361.0,2750618993.0,53646386.0,125731234.0,1417505901.0,2719841972.0,171840798.0,199668340.0,4167062005.0,415572414.0,1039260488.0,904191446.0,12077989.0,9129153.0,912687327.0,412272147.0,8459586.0,381869493.0,15077741.0,5791664.0,2575460061.0,269261837.0,131107815.0,54853846.0,nan,2459518220.0
943413278.0,2299850170.0,75376479.0,56282331.0,337302715.0,0.0,273861863.0,2905980149.0,5009997035.0,19250980237.0,495449524.0,249919640.0,1230925094.0,3632486025.0,240142331.0,420228815.0,5904106357.0,1637228857.0,601476541.0,79691798.0,98464570.0,136439841.0,1875423322.0,11960262561.0,1662048.0,nan,1313131965.0,5749950401.0,394376190.0,98578393.0,6619482.0,6328845.0,8875698540.0,411649604.0,61825884.0,23899649.0,nan,879410296.0
40813431.0,99726073.0,4721654.0,926109.0,45959908.0,214263559.0,0.0,2183958236.0,132784179.0,673038638.0,5728436.0,47272379.0,32701654.0,152661556.0,332095870.0,157518492.0,167067991.0,97340957.0,16147290.0,1944888.0,7634972.0,4411662.0,53734834.0,1064673975.0,4137745.0,226093.0,48851924.0,131473943.0,12927131.0,71115451.0,8792.0,198880.0,235164919.0,19576842.0,41573657.0,383812.0,nan,433351790.0
924553226.0,1884673147.0,49788887.0,30105431.0,489268742.0,3164413527.0,2368809755.0,0.0,3604921331.0,10896471926.0,474662423.0,426259367.0,556585053.0,2998293546.0,336754915.0,208288213.0,3959800509.0,996053196.0,440926307.0,45307924.0,109142171.0,60439217.0,1612951610.0,8948457705.0,2110154.0,1744261.0,1140097197.0,2537537495.0,54704534.0,115667397.0,7498641.0,3766140.0,6313412918.0,685489773.0,23849145.0,7096262.0,nan,5184253321.0
5874122762.0,51834416658.0,591369239.0,426495563.0,2783917623.0,5121095263.0,137565657.0,4024328436.0,0.0,113579741562.0,2876364004.0,2922613349.0,9018703136.0,57701549120.0,187169521.0,364628245.0,37436184145.0,4392662662.0,9621123492.0,1497210666.0,682828384.0,1591571107.0,51523221348.0,9227141729.0,30242288.0,13138434.0,21576688552.0,7625483644.0,144746258.0,529176665.0,27145907.0,45928813.0,57959137117.0,5801847744.0,122456765.0,83673205.0,nan,5837285828.0
49492048067.0,55150352346.0,1329304166.0,1842982528.0,23596674590.0,17405752021.0,696657476.0,11157550312.0,109859082159.0,0.0,5830114964.0,18619559984.0,12998395353.0,74160191893.0,935403981.0,1367274821.0,91934087016.0,24216464224.0,10610276285.0,4157637919.0,6184994213.0,4366800406.0,39144643291.0,21565566909.0,197354585.0,50650553.0,42774338110.0,13179020428.0,601515943.0,2090632013.0,76896484.0,118019768.0,79529856749.0,13134004484.0,806887270.0,427287086.0,nan,19187058070.0
418515462.0,1156447748.0,819828649.0,47828551.0,184934022.0,470713078.0,4492537.0,544864547.0,2971758903.0,6344652381.0,0.0,161804217.0,363285024.0,5956454055.0,6188204.0,19301751.0,2345466855.0,275519872.0,187505383.0,677644460.0,44893857.0,44986839.0,1562379649.0,847101961.0,17426275.0,46263992.0,504670276.0,209922854.0,5445764.0,165175822.0,279602216.0,26930021.0,2699915185.0,975962713.0,9250229.0,29827127.0,nan,1332846067.0
